IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId 
150967160,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Thursday,11/05/2015,15:30,TARAVAL,"ARREST, BOOKED",100 Block of CAMBON DR,-122.474308079894,37.7166425332691,"(37.7166425332691, -122.474308079894)",15096716013075
150967295,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Thursday,11/05/2015,13:00,TARAVAL,"ARREST, BOOKED",100 Block of CAMBON DR,-122.474308079894,37.7166425332691,"(37.7166425332691, -122.474308079894)",15096729513060
150967295,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Thursday,11/05/2015,13:00,TARAVAL,"ARREST, BOOKED",100 Block of CAMBON DR,-122.474308079894,37.7166425332691,"(37.7166425332691, -122.474308079894)",15096729513075
150967449,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Thursday,11/05/2015,17:20,TARAVAL,"ARREST, BOOKED",100 Block of CAMBON DR,-122.474308079894,37.7166425332691,"(37.7166425332691, -122.474308079894)",15096744913060
150967449,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Thursday,11/05/2015,17:20,TARAVAL,"ARREST, BOOKED",100 Block of CAMBON DR,-122.474308079894,37.7166425332691,"(37.7166425332691, -122.474308079894)",15096744913075
150967477,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Thursday,11/05/2015,17:20,TARAVAL,"ARREST, BOOKED",100 Block of CAMBON DR,-122.474308079894,37.7166425332691,"(37.7166425332691, -122.474308079894)",15096747713060
150967477,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Thursday,11/05/2015,17:20,TARAVAL,"ARREST, BOOKED",100 Block of CAMBON DR,-122.474308079894,37.7166425332691,"(37.7166425332691, -122.474308079894)",15096747713075
150967530,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Thursday,11/05/2015,18:20,TARAVAL,NONE,100 Block of CAMBON DR,-122.474308079894,37.7166425332691,"(37.7166425332691, -122.474308079894)",15096753013060
150967530,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Thursday,11/05/2015,18:20,TARAVAL,NONE,100 Block of CAMBON DR,-122.474308079894,37.7166425332691,"(37.7166425332691, -122.474308079894)",15096753013075
150967574,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Thursday,11/05/2015,18:20,TARAVAL,"ARREST, BOOKED",100 Block of CAMBON DR,-122.474308079894,37.7166425332691,"(37.7166425332691, -122.474308079894)",15096757413060
150967574,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Thursday,11/05/2015,18:20,TARAVAL,"ARREST, BOOKED",100 Block of CAMBON DR,-122.474308079894,37.7166425332691,"(37.7166425332691, -122.474308079894)",15096757413075
150967609,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,11/04/2015,08:15,CENTRAL,NONE,500 Block of CALIFORNIA ST,-122.403304975767,37.7927275994659,"(37.7927275994659, -122.403304975767)",15096760907021
150967665,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,11/05/2015,18:00,BAYVIEW,NONE,PALOU AV / 3RD ST,-122.390971734551,37.7340152180723,"(37.7340152180723, -122.390971734551)",15096766507021
150967734,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,11/05/2015,14:30,SOUTHERN,NONE,600 Block of 8TH ST,-122.40468540987,37.7706290272637,"(37.7706290272637, -122.40468540987)",15096773407021
150967819,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,11/04/2015,21:00,TARAVAL,NONE,100 Block of SANTAMONICA WY,-122.462932153505,37.7383610244878,"(37.7383610244878, -122.462932153505)",15096781907021
150967825,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Thursday,11/05/2015,20:00,TARAVAL,"ARREST, BOOKED",100 Block of CAMBON DR,-122.474308079894,37.7166425332691,"(37.7166425332691, -122.474308079894)",15096782513060
150967825,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Thursday,11/05/2015,20:00,TARAVAL,"ARREST, BOOKED",100 Block of CAMBON DR,-122.474308079894,37.7166425332691,"(37.7166425332691, -122.474308079894)",15096782513075
150967875,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,11/05/2015,20:24,INGLESIDE,NONE,0 Block of OCEAN AV,-122.435940703509,37.7237904510244,"(37.7237904510244, -122.435940703509)",15096787507021
150967881,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Thursday,11/05/2015,20:35,TARAVAL,"ARREST, BOOKED",100 Block of CAMBON DR,-122.474308079894,37.7166425332691,"(37.7166425332691, -122.474308079894)",15096788113060
150967881,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Thursday,11/05/2015,20:35,TARAVAL,"ARREST, BOOKED",100 Block of CAMBON DR,-122.474308079894,37.7166425332691,"(37.7166425332691, -122.474308079894)",15096788113075
150967922,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Thursday,11/05/2015,20:30,TARAVAL,"ARREST, BOOKED",100 Block of CAMBON DR,-122.474308079894,37.7166425332691,"(37.7166425332691, -122.474308079894)",15096792213060
150967922,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Thursday,11/05/2015,20:30,TARAVAL,"ARREST, BOOKED",100 Block of CAMBON DR,-122.474308079894,37.7166425332691,"(37.7166425332691, -122.474308079894)",15096792213075
150968447,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Friday,11/06/2015,00:30,MISSION,"ARREST, BOOKED",21ST ST / CAPP ST,-122.417812558787,37.7571005796428,"(37.7571005796428, -122.417812558787)",15096844713075
150968691,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,11/05/2015,21:00,MISSION,NONE,0 Block of CAPP ST,-122.418613686714,37.766202876914,"(37.766202876914, -122.418613686714)",15096869107021
150968748,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,11/05/2015,14:00,RICHMOND,NONE,400 Block of 44TH AV,-122.505110152406,37.7804242044545,"(37.7804242044545, -122.505110152406)",15096874807021
150968817,VEHICLE THEFT,STOLEN TRUCK,Sunday,11/01/2015,18:00,TARAVAL,NONE,LINCOLN WY / 15TH AV,-122.472923191487,37.7656404316299,"(37.7656404316299, -122.472923191487)",15096881707025
150968823,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,11/05/2015,18:00,TARAVAL,NONE,26TH AV / JUDAH ST,-122.484494490058,37.761369690598,"(37.761369690598, -122.484494490058)",15096882307021
150968851,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,11/05/2015,18:00,MISSION,NONE,14TH ST / GUERRERO ST,-122.424412715064,37.7680054163824,"(37.7680054163824, -122.424412715064)",15096885107021
150968873,VEHICLE THEFT,STOLEN TRUCK,Wednesday,11/04/2015,15:00,MISSION,NONE,1400 Block of HAMPSHIRE ST,-122.406751589677,37.7493080513683,"(37.7493080513683, -122.406751589677)",15096887307025
150968889,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,11/05/2015,17:30,TARAVAL,NONE,2500 Block of 23RD AV,-122.479850844002,37.7400446774718,"(37.7400446774718, -122.479850844002)",15096888907021
150968936,VEHICLE THEFT,STOLEN TRUCK,Thursday,11/05/2015,20:00,CENTRAL,NONE,SACRAMENTO ST / MASON ST,-122.411010975024,37.7927615798328,"(37.7927615798328, -122.411010975024)",15096893607025
150968958,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Wednesday,11/04/2015,21:00,NORTHERN,NONE,0 Block of BELCHER ST,-122.430233400692,37.7685230217392,"(37.7685230217392, -122.430233400692)",15096895807020
150968958,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,11/04/2015,21:00,NORTHERN,NONE,0 Block of BELCHER ST,-122.430233400692,37.7685230217392,"(37.7685230217392, -122.430233400692)",15096895807021
150969047,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,10/30/2015,17:00,PARK,NONE,900 Block of DIVISADERO ST,-122.43858055616,37.7782538357888,"(37.7782538357888, -122.43858055616)",15096904707021
150969053,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,11/01/2015,16:30,SOUTHERN,NONE,200 Block of KANSAS ST,-122.403631162228,37.7666581536244,"(37.7666581536244, -122.403631162228)",15096905307021
150969069,VEHICLE THEFT,STOLEN TRUCK,Sunday,11/01/2015,21:30,BAYVIEW,NONE,1600 Block of MARIPOSA ST,-122.399551270669,37.7636221197676,"(37.7636221197676, -122.399551270669)",15096906907025
150969075,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,10/05/2015,01:00,NORTHERN,NONE,100 Block of PAGE ST,-122.42320280363,37.7740394663904,"(37.7740394663904, -122.42320280363)",15096907507021
150969081,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,10/30/2015,17:00,PARK,NONE,800 Block of OAK ST,-122.433314676574,37.7737054374941,"(37.7737054374941, -122.433314676574)",15096908107021
150969097,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,08/10/2015,18:30,SOUTHERN,UNFOUNDED,500 Block of BRANNAN ST,-122.397713226445,37.7774696662398,"(37.7774696662398, -122.397713226445)",15096909707021
150969100,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,10/29/2015,23:59,SOUTHERN,NONE,300 Block of BEALE ST,-122.391985513707,37.7880203829063,"(37.7880203829063, -122.391985513707)",15096910007021
150969122,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,10/26/2015,23:59,TARAVAL,NONE,1600 Block of HOLLOWAY AV,-122.478278206332,37.7209451616295,"(37.7209451616295, -122.478278206332)",15096912207021
150969138,VEHICLE THEFT,STOLEN TRUCK,Wednesday,10/28/2015,23:59,SOUTHERN,NONE,200 Block of BRANNAN ST,-122.390549349376,37.7829761961573,"(37.7829761961573, -122.390549349376)",15096913807025
150969144,VEHICLE THEFT,STOLEN TRUCK,Wednesday,10/21/2015,23:59,SOUTHERN,NONE,500 Block of BRANNAN ST,-122.397713226445,37.7774696662398,"(37.7774696662398, -122.397713226445)",15096914407025
150969150,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,10/20/2015,23:59,NORTHERN,NONE,600 Block of OAK ST,-122.430028244413,37.7741292089252,"(37.7741292089252, -122.430028244413)",15096915007021
150969150,VEHICLE THEFT,STOLEN TRUCK,Tuesday,10/20/2015,23:59,NORTHERN,NONE,600 Block of OAK ST,-122.430028244413,37.7741292089252,"(37.7741292089252, -122.430028244413)",15096915007025
150969188,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,11/05/2015,19:45,MISSION,NONE,500 Block of CLIPPER ST,-122.437185492674,37.7487495167115,"(37.7487495167115, -122.437185492674)",15096918807021
150969229,VEHICLE THEFT,STOLEN TRUCK,Thursday,11/05/2015,18:30,BAYVIEW,NONE,25TH ST / LITTLEFIELD TR,-122.398834102283,37.7520431532154,"(37.7520431532154, -122.398834102283)",15096922907025
150969257,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,11/06/2015,16:57,INGLESIDE,NONE,PARIS ST / AVALON AV,-122.430964510514,37.7269249745095,"(37.7269249745095, -122.430964510514)",15096925707021
150969439,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,11/05/2015,20:00,BAYVIEW,NONE,1000 Block of WISCONSIN ST,-122.398580716544,37.7542876781547,"(37.7542876781547, -122.398580716544)",15096943907021
150969605,VEHICLE THEFT,STOLEN TRUCK,Thursday,11/05/2015,18:30,NORTHERN,NONE,OAK ST / STEINER ST,-122.432469285221,37.7737575247075,"(37.7737575247075, -122.432469285221)",15096960507025
150969633,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,11/05/2015,21:30,MISSION,NONE,19TH ST / FLORIDA ST,-122.410964638346,37.7604284539394,"(37.7604284539394, -122.410964638346)",15096963307021
150969702,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,11/05/2015,21:45,BAYVIEW,NONE,HUDSON AV / WESTBROOK CT,-122.383134414956,37.7349785515964,"(37.7349785515964, -122.383134414956)",15096970207021
150969774,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,11/04/2015,08:30,INGLESIDE,NONE,0 Block of FAIRMOUNT ST,-122.42534821111,37.7390362286729,"(37.7390362286729, -122.42534821111)",15096977407021
150969780,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,11/05/2015,00:10,MISSION,NONE,SANCHEZ ST / ALVARADO ST,-122.429885320572,37.7539560510778,"(37.7539560510778, -122.429885320572)",15096978007021
150969940,VEHICLE THEFT,STOLEN TRUCK,Thursday,08/20/2015,17:00,TARAVAL,NONE,LAWTON ST / 18TH AV,-122.475665025548,37.7580129064278,"(37.7580129064278, -122.475665025548)",15096994007025
150970066,VEHICLE THEFT,STOLEN MOTORCYCLE,Wednesday,11/04/2015,20:00,MISSION,NONE,1300 Block of HAMPSHIRE ST,-122.406992144052,37.7504972860539,"(37.7504972860539, -122.406992144052)",15097006607023
150970204,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,11/03/2015,02:00,INGLESIDE,"ARREST, BOOKED",RAYMOND AV / BAY SHORE BL,-122.403175408201,37.7117773523474,"(37.7117773523474, -122.403175408201)",15097020407021
150970317,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,11/04/2015,18:00,NORTHERN,NONE,WEBSTER ST / HICKORY ST,-122.429274021129,37.774647672678,"(37.774647672678, -122.429274021129)",15097031707021
150970367,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,11/06/2015,07:10,MISSION,NONE,TREAT AV / FLORIDA ST,-122.411762036037,37.7686919813508,"(37.7686919813508, -122.411762036037)",15097036707021
150970765,VEHICLE THEFT,STOLEN MOTORCYCLE,Friday,11/06/2015,12:00,SOUTHERN,NONE,200 Block of MAIN ST,-122.392667454728,37.7899404199103,"(37.7899404199103, -122.392667454728)",15097076507023
150970840,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,11/06/2015,19:00,TARAVAL,NONE,3200 Block of 20TH AV,-122.475647460786,37.7285280627465,"(37.7285280627465, -122.475647460786)",15097084007021
150971296,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,11/06/2015,16:30,SOUTHERN,NONE,9TH ST / HARRISON ST,-122.410078544842,37.7725264934261,"(37.7725264934261, -122.410078544842)",15097129607021
150971309,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Saturday,11/07/2015,01:00,MISSION,"ARREST, BOOKED",20TH ST / CAPP ST,-122.41796448376,37.7586968166489,"(37.7586968166489, -122.41796448376)",15097130913075
150971412,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Saturday,11/07/2015,02:55,MISSION,"ARREST, BOOKED",SHOTWELL ST / 19TH ST,-122.415929849548,37.7604330003754,"(37.7604330003754, -122.415929849548)",15097141213075
150971707,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,11/07/2015,01:00,PARK,NONE,400 Block of SHRADER ST,-122.452078398816,37.7707712487721,"(37.7707712487721, -122.452078398816)",15097170707021
150971804,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,11/07/2015,03:00,PARK,NONE,DIVISADERO ST / HAYES ST,-122.437799703468,37.7749912944366,"(37.7749912944366, -122.437799703468)",15097180407021
150971810,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,11/06/2015,20:00,RICHMOND,NONE,700 Block of 39TH AV,-122.499316451091,37.7746696392614,"(37.7746696392614, -122.499316451091)",15097181007021
150971832,VEHICLE THEFT,STOLEN TRUCK,Friday,11/06/2015,10:00,BAYVIEW,NONE,1300 Block of DEHARO ST,-122.400275091514,37.7528631152157,"(37.7528631152157, -122.400275091514)",15097183207025
150971917,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,11/06/2015,22:00,PARK,NONE,0 Block of WALTER ST,-122.43231121365,37.7683767091683,"(37.7683767091683, -122.43231121365)",15097191707021
150971989,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,11/03/2015,21:00,PARK,NONE,HAYES ST / MASONIC AV,-122.446091525499,37.7739344794834,"(37.7739344794834, -122.446091525499)",15097198907021
150972084,VEHICLE THEFT,STOLEN TRUCK,Friday,11/06/2015,20:30,RICHMOND,NONE,CHERRY ST / JACKSON ST,-122.457411335008,37.7895611702369,"(37.7895611702369, -122.457411335008)",15097208407025
150972131,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,11/06/2015,16:00,PARK,NONE,COLE ST / WALLER ST,-122.450522761749,37.7685926184268,"(37.7685926184268, -122.450522761749)",15097213107021
150972272,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,11/07/2015,08:30,MISSION,"ARREST, BOOKED",ALABAMA ST / 16TH ST,-122.41242010227,37.7654893909509,"(37.7654893909509, -122.41242010227)",15097227207021
150972545,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,11/03/2015,21:00,INGLESIDE,UNFOUNDED,SILVER AV / MISSION ST,-122.431295002963,37.7287297938303,"(37.7287297938303, -122.431295002963)",15097254507021
150862918,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,09/29/2015,19:00,NORTHERN,NONE,100 Block of PAGE ST,-122.42320280363,37.7740394663904,"(37.7740394663904, -122.42320280363)",15086291807021
150972993,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,11/07/2015,13:00,PARK,NONE,1500 Block of PAGE ST,-122.446355447692,37.7710904987341,"(37.7710904987341, -122.446355447692)",15097299307023
150973151,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,05/31/2015,15:00,TARAVAL,NONE,41ST AV / LAWTON ST,-122.500305164582,37.7569270204984,"(37.7569270204984, -122.500305164582)",15097315107021
150973719,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,11/07/2015,19:30,RICHMOND,NONE,36TH AV / CABRILLO ST,-122.496114428108,37.7738946706108,"(37.7738946706108, -122.496114428108)",15097371907021
150973929,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Saturday,11/07/2015,23:30,MISSION,"ARREST, BOOKED",19TH ST / FOLSOM ST,-122.414845139206,37.7605000725995,"(37.7605000725995, -122.414845139206)",15097392913075
150974024,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Sunday,11/08/2015,00:30,MISSION,"ARREST, BOOKED",20TH ST / CAPP ST,-122.41796448376,37.7586968166489,"(37.7586968166489, -122.41796448376)",15097402413075
150974052,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,11/07/2015,22:00,CENTRAL,NONE,1000 Block of MONTGOMERY ST,-122.404028261794,37.7986980774741,"(37.7986980774741, -122.404028261794)",15097405207021
150974121,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,11/07/2015,19:00,CENTRAL,UNFOUNDED,TAYLOR ST / NORTHPOINT ST,-122.415435473094,37.8063418891813,"(37.8063418891813, -122.415435473094)",15097412107021
150974325,VEHICLE THEFT,STOLEN MISCELLANEOUS VEHICLE,Sunday,11/08/2015,04:10,TARAVAL,NONE,1600 Block of 48TH AV,-122.5078070936,37.7556466147691,"(37.7556466147691, -122.5078070936)",15097432507026
150974331,VEHICLE THEFT,STOLEN MISCELLANEOUS VEHICLE,Sunday,11/08/2015,04:10,TARAVAL,NONE,1600 Block of 48TH AV,-122.5078070936,37.7556466147691,"(37.7556466147691, -122.5078070936)",15097433107026
150974353,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,11/07/2015,22:30,BAYVIEW,NONE,1900 Block of CARROLL AV,-122.399807074532,37.728775839588,"(37.728775839588, -122.399807074532)",15097435307021
150974422,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,11/06/2015,13:00,MISSION,NONE,26TH ST / ALABAMA ST,-122.410659076122,37.7494896778682,"(37.7494896778682, -122.410659076122)",15097442207021
150974450,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,11/07/2015,15:00,PARK,NONE,800 Block of BURNETT AV,-122.444955474092,37.7488029817107,"(37.7488029817107, -122.444955474092)",15097445007021
150974488,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,11/07/2015,20:00,PARK,NONE,4100 Block of 17TH ST,-122.438949637544,37.7622040248253,"(37.7622040248253, -122.438949637544)",15097448807023
150974535,VEHICLE THEFT,STOLEN TRUCK,Saturday,11/07/2015,22:00,CENTRAL,NONE,400 Block of LOMBARD ST,-122.408952476667,37.8032784824035,"(37.8032784824035, -122.408952476667)",15097453507025
150974591,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,11/07/2015,15:00,MISSION,NONE,HOFF ST / 17TH ST,-122.420434724553,37.7633758058059,"(37.7633758058059, -122.420434724553)",15097459107021
150974654,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,11/07/2015,19:00,MISSION,NONE,2900 Block of 23RD ST,-122.410664828857,37.754258922424,"(37.754258922424, -122.410664828857)",15097465407023
150974767,VEHICLE THEFT,STOLEN TRUCK,Sunday,11/08/2015,13:10,BAYVIEW,NONE,2500 Block of SAN BRUNO AV,-122.404407189561,37.7294075591753,"(37.7294075591753, -122.404407189561)",15097476707025
150974842,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,11/07/2015,21:00,BAYVIEW,NONE,1100 Block of WISCONSIN ST,-122.39847312276,37.7531483460231,"(37.7531483460231, -122.39847312276)",15097484207021
150974999,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,11/07/2015,13:00,RICHMOND,NONE,200 Block of 4TH AV,-122.462415303344,37.7839514749203,"(37.7839514749203, -122.462415303344)",15097499907021
150975129,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,11/08/2015,00:01,RICHMOND,NONE,400 Block of PARKER AV,-122.453609411912,37.7784168124377,"(37.7784168124377, -122.453609411912)",15097512907023
150975135,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,11/07/2015,18:00,CENTRAL,NONE,MONTGOMERY ST / GREENWICH ST,-122.404801488022,37.8028992086233,"(37.8028992086233, -122.404801488022)",15097513507021
150975204,VEHICLE THEFT,STOLEN TRUCK,Saturday,11/07/2015,22:30,NORTHERN,NONE,2200 Block of FILBERT ST,-122.436528957033,37.7979685148729,"(37.7979685148729, -122.436528957033)",15097520407025
150975389,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,11/08/2015,18:14,INGLESIDE,NONE,3500 Block of MISSION ST,-122.422916736741,37.7407894217643,"(37.7407894217643, -122.422916736741)",15097538907021
150975533,VEHICLE THEFT,STOLEN TRUCK,Saturday,11/07/2015,22:30,INGLESIDE,NONE,0 Block of CAMEO WY,-122.444364880965,37.7450790241741,"(37.7450790241741, -122.444364880965)",15097553307025
150975555,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,11/08/2015,19:11,BAYVIEW,NONE,PENNSYLVANIA AV / 25TH ST,-122.39264034869,37.7525438354787,"(37.7525438354787, -122.39264034869)",15097555507021
150975812,VEHICLE THEFT,STOLEN TRUCK,Saturday,11/07/2015,16:00,RICHMOND,NONE,1000 Block of LAKE ST,-122.47058538884,37.7863568844489,"(37.7863568844489, -122.47058538884)",15097581207025
150975919,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,11/08/2015,19:15,MISSION,NONE,19TH ST / CAPP ST,-122.41812008649,37.7603012340397,"(37.7603012340397, -122.41812008649)",15097591907021
150976008,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Sunday,11/08/2015,22:15,MISSION,"ARREST, BOOKED",18TH ST / SOUTH VAN NESS AV,-122.417180448635,37.7619674218102,"(37.7619674218102, -122.417180448635)",15097600813075
150976218,VEHICLE THEFT,STOLEN TRUCK,Sunday,11/08/2015,20:30,PARK,NONE,HAYES ST / DIVISADERO ST,-122.437799703468,37.7749912944366,"(37.7749912944366, -122.437799703468)",15097621807025
150976315,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,11/09/2015,02:55,PARK,NONE,2000 Block of MCALLISTER ST,-122.445840487631,37.776901812095,"(37.776901812095, -122.445840487631)",15097631507021
150976440,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,11/08/2015,00:01,TENDERLOIN,NONE,TAYLOR ST / TURK ST,-122.410768766343,37.7832145190013,"(37.7832145190013, -122.410768766343)",15097644007021
150976462,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,11/09/2015,06:00,INGLESIDE,"ARREST, BOOKED",200 Block of HOLLADAY AV,-122.405426113535,37.7457386010507,"(37.7457386010507, -122.405426113535)",15097646207021
150976729,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,11/08/2015,19:00,MISSION,NONE,22ND ST / BARTLETT ST,-122.419860961947,37.7553668828503,"(37.7553668828503, -122.419860961947)",15097672907023
150977062,VEHICLE THEFT,STOLEN TRUCK,Sunday,11/08/2015,18:00,INGLESIDE,NONE,900 Block of CAYUGA AV,-122.439627787385,37.7224120325777,"(37.7224120325777, -122.439627787385)",15097706207025
150977266,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,11/08/2015,13:30,MISSION,NONE,3200 Block of 26TH ST,-122.414593171104,37.7491990535295,"(37.7491990535295, -122.414593171104)",15097726607023
150977288,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,11/08/2015,21:00,INGLESIDE,NONE,0 Block of JUANITA WY,-122.452210300345,37.7442200504047,"(37.7442200504047, -122.452210300345)",15097728807021
150977294,VEHICLE THEFT,STOLEN TRUCK,Sunday,11/08/2015,10:00,BAYVIEW,NONE,400 Block of RHODEISLAND ST,-122.402571216964,37.7641259075201,"(37.7641259075201, -122.402571216964)",15097729407025
150977385,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Friday,10/30/2015,20:00,PARK,NONE,1800 Block of EDDY ST,-122.438098378037,37.7806388583762,"(37.7806388583762, -122.438098378037)",15097738507020
150977385,VEHICLE THEFT,STOLEN TRUCK,Friday,10/30/2015,20:00,PARK,NONE,1800 Block of EDDY ST,-122.438098378037,37.7806388583762,"(37.7806388583762, -122.438098378037)",15097738507025
150977733,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,11/09/2015,02:30,SOUTHERN,NONE,5TH ST / MISSION ST,-122.406481972743,37.7827317884887,"(37.7827317884887, -122.406481972743)",15097773307021
150977880,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,11/08/2015,22:30,RICHMOND,NONE,CORNWALL ST / 4TH AV,-122.46241811756,37.7849070442993,"(37.7849070442993, -122.46241811756)",15097788007021
150978286,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Friday,11/06/2015,22:00,BAYVIEW,NONE,2300 Block of 19TH ST,-122.405461061434,37.76071558192,"(37.76071558192, -122.405461061434)",15097828607020
150978286,VEHICLE THEFT,STOLEN MOTORCYCLE,Friday,11/06/2015,22:00,BAYVIEW,NONE,2300 Block of 19TH ST,-122.405461061434,37.76071558192,"(37.76071558192, -122.405461061434)",15097828607023
150978355,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,11/02/2015,20:00,NORTHERN,NONE,400 Block of DUBOCE AV,-122.4308075817,37.7694113336686,"(37.7694113336686, -122.4308075817)",15097835507021
150978399,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,11/08/2015,23:30,INGLESIDE,NONE,1600 Block of CHURCH ST,-122.426639308975,37.7441026264934,"(37.7441026264934, -122.426639308975)",15097839907021
150978537,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,11/09/2015,18:15,SOUTHERN,NONE,1700 Block of MARKET ST,-122.422188261426,37.7726948236861,"(37.7726948236861, -122.422188261426)",15097853707021
150978775,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,11/08/2015,11:30,NORTHERN,NONE,FELL ST / WEBSTER ST,-122.429369095956,37.775110346472,"(37.775110346472, -122.429369095956)",15097877507021
